Calidad,Ciudad,Complemento,Costo Fijo,Costo Variable por  {size1Alias},Código de la Ubicación,Código Postal,Descripción,Dirección,Distrito,Días de Entrega,Email,Estado,Fecha de Geocodificación,Fecha de la última modificación,Habilitado,Huso horario,ID de Tax,Instrucciones,Latitud,Longitud,Organización,Pais,Radio de Entrega,Tel. 1,Tel. 2,Tiempo de Servicio Fijo con ayudante,Tiempo de Servicio Fijo sin ayudante,Tiempo de Servicio Variable con ayudante,Tiempo de Servicio Variable sin ayudante,Tiene Geocerca,Tipo,Tipos de Tiempo de Servicio,Tipos de Ventana de Servicio,Última modificación por,id
,,,,,0610013683,,MA REFUGIO SAN JUAN LAGUNA,CAMINO A SN. ISIDRO 6 38200 COMONFORT,,"S,M,T,W,R,S",,,,2020-12-09 22:53:34,true,,,,20.707471,-100.775429,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683898
MANUAL,,,,,0603501156,,JUANA GONZALEZ MARTINEZ,BARRANCA 35 37700 SAN MIGUEL DE ALLENDE,,"S,M,T,W,F,S",,,2021-05-27 10:16:14,2025-03-26 22:28:23,true,,,,20.91261497,-100.7407665,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683906
MANUAL,,,,,0620185297,,ROSTICERIA MEMO''S,CALLE AV. REFORMA 120 37748 SAN MIGUEL DE ALLENDE,,"S,M,T,W,F,S",,,2021-06-17 08:13:01,2021-12-02 20:19:28,true,,,,20.9101562,-100.7215905,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684934
MANUAL,,,,,0620110069,,ADRIANA GODINEZ ANGELES,CARRETERA SMA A QRO KM. 5 37886 SAN MIGUEL DE ALLENDE,,"S,M,T,R,S",,,2021-01-20 12:43:57,2024-10-22 22:12:44,true,,,,20.89873832,-100.6805954,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684936
MANUAL,,,,,0610038721,,ALTAGRACIA JUAREZ RAMIREZ,"SAN VALENTE 1 37886 ALLENDE, GTO",,"S,M,T,W,F,S",,,2023-12-17 12:13:25,2024-10-16 22:10:17,true,,,,20.963042530793647,-100.6614800645143,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684939
,,,,,0610168298,,EUDELIA ALVARADO CAMACHO,"COL. CUAUHTRMOC 50-A 38204 COMONFORT, GTO.",,"S,T,R,F,S",,,,2022-01-03 07:51:46,true,,,,20.732031,-100.759643,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684941
,,,,,0620061525,,MA PAULA BUSTOS YBARRA,PASEO ORIENTE 3 37800 DOLORES HIDALGO,,"S,T,W,R,F,S",,,,2020-09-26 21:19:19,true,,,,21.02519339,-100.9898443,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684944
MANUAL,,,,,0603502512,,APOLONEA,RIONILO 7 37750 SAN MIGUEL DE ALLENDE,,"S,T,R,S",,,2023-10-30 12:15:16,2025-01-23 23:07:31,true,,,,20.91393787714555,-100.75434923171998,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684945
,,,,,0620188648,,ABARROTES KAREN,CALLE HIDALGO 27 37850 SAN DIEGO DE LA UNIÓN,,"S,M,T,W,R,S",,,,2020-09-24 20:56:26,true,,,,21.32773348,-100.8334668,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684948
MANUAL,,,,,0603504013,,FEDERICO MENDEZ ALVAREZ,NORTE 12 37800 DOLORES HIDALGO,,"S,M,T,R,F,S",,,2021-06-16 17:16:59,2021-12-30 22:51:18,true,,,,21.13318842,-100.8633971,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684955
,,,,,0610087970,,HERMINIA GUERRERO SAAVEDRA,LUIS FELIPE SANCHEZ 3 38213 COMONFORT,,"S,M,T,W,R,S",,,,2022-02-18 14:33:28,true,,,,20.758721,-100.646286,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684957
,,,,,0620196175,,PUERTO MARIA,CALLE GENARO SANDI 43 37727 SAN MIGUEL DE ALLENDE,,"S,M,T,W,F,S",,,,2020-09-16 20:02:25,true,,,,20.9324325,-100.7377979,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684958
MANUAL,,,,,0620152552,,MUENISSIMO,CALLE CAMINO VIEJO AL PANTEON 37700 San Miguel de Allende,,"S,M,T,W,F,S",,,2020-11-26 16:42:25,2021-12-02 20:19:21,true,,,,20.90508145,-100.7487005,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684959
,,,,,0610062970,,MA CONCEPCION VELAZQUEZ MEJIA,GUERRERO LOCAL 8 65-B 38200 COMONFORT,,"S,M,T,W,R,F",,,,2020-12-10 22:54:02,true,,,,20.72911,-100.762294,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684960
MANUAL,,,,,0620158682,,ROSA MARIA,CALLE 5 DE MAYO 6 37880 SAN MIGUEL DE ALLENDE,,"S,M,T,W,F,S",,,2022-01-31 18:35:16,2022-08-17 20:48:32,true,,,,20.970270940232144,-100.84321081638338,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmresequence,684961
,,,,,0610115529,,PAPELERIA KAMI,CALLE PUENTE DE UMARAN 40 37700 SAN MIGUEL DE ALLENDE,,"S,T,R,S",,,,2024-10-17 21:18:46,true,,,,20.91652059,-100.7405722,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684962
,,,,,0620197680,,LA TIENDITA,CALLE ANIMAS 26 37700 SAN MIGUEL DE ALLENDE,,"S,M,T,W,R,S",,,,2020-09-17 20:28:30,true,,,,20.91893208,-100.7405197,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684963
,,,,,0603700379,,MA LUISA PEREZ RIOS,CALLE ARISTA 282 38200 COMONFORT,,"S,M,T,W,R,S",,,,2020-12-09 22:53:34,true,,,,20.723619,-100.767737,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684964
,,,,,0603511551,,MISCELANEA ROSITA,VENUSTIANO CARRANZA 10 37700 SAN MIGUEL DE ALLENDE,,"S,T,R,S",,,,2024-10-14 06:09:45,true,,,,20.93447965,-100.738761,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684966
,,,,,0620053376,,MARIA SANCHEZ MEJIA,CONDE DE LA CANAL 4 37734 SAN MIGUEL DE ALLENDE,,"S,T,R,S",,,,2022-07-26 21:41:21,true,,,,20.92037594,-100.7569189,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmresequence,684968
,,,,,0603503323,,MARIA MERCEDES RICO,CALLE NIÑOS HEROES 23 37732 San Miguel de Allende,,"S,M,W,R,F",,,,2024-10-28 21:04:10,true,,,,20.92374805,-100.7529175,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684969
,,,,,0610048247,,DIONICIA VAZQUEZ GARCIA,HEROES DE NACOZARI 34 38204 COMONFORT,,"S,T,R,F,S",,,,2022-01-03 07:51:46,true,,,,20.727865,-100.755088,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684972
MANUAL,,,,,0620175271,,MARIA FERNANDA VERTIZ GALLEGOS,CALLE ORIENTE 8 37748 SAN MIGUEL DE ALLENDE,,"S,M,T,R,F,S",,,2024-01-17 07:34:42,2024-01-17 07:34:42,true,,,,20.87074680636702,-100.66229542378096,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,MX03884456,684977
,,,,,0610164183,,EL FOGON,CALZADA DE LA LUZ 49 37710 SAN MIGUEL DE ALLENDE,,"S,T,W,R,S",,,,2020-09-17 20:28:30,true,,,,20.91879528,-100.7452629,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684979
,,,,,0603700045,,JUAN CARLOS SANTANA AGUILAR,CALLE ALLENDE 52-A . 38200 COMONFORT,,"S,M,W,F",,,,2022-01-03 07:51:38,true,,,,20.731891,-100.764438,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684980
,,,,,0620190477,,DULCES DIEGO,CALLE CRISTO 2 37730 SAN MIGUEL DE ALLENDE,,"S,M,T,W,R,F",,,,2024-11-29 22:23:34,true,,,,20.91889097,-100.7524281,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684981
MANUAL,,,,,0610076197,,ADELA BOTELLO GALLEGOS,EMPERADOR CUAHUTEMOC 6 37886 ALLENDE,,"S,M,T,R,S",,,2023-09-19 18:07:53,2024-10-17 21:18:48,true,,,,20.889938289523357,-100.67911863327028,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,684986
MANUAL,,,,,0603500235,,CARNITAS EL MAY,IGNACIO ALLENDE 53 37730 SAN MIGUEL DE ALLENDE,,"S,M,W,R,F,S",,,2022-03-08 14:45:17,2023-01-11 12:47:18,true,,,,20.917906534755385,-100.75243949890138,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmresequence,684992
MANUAL,,,,,0603503860,,EDUVIGES MUÑOZ CANO,AV. DE LA PAZ 23 37700 SAN MIGUEL DE ALLENDE,,"S,M,T,W,R,S",,,2020-12-11 17:07:48,2021-12-02 20:19:22,true,,,,21.02344817,-100.7819706,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,685000
,,,,,0620160128,,juana,CALLE 15 DE SEPTIEMBRE 1 37832 DOLORES HIDALGO CUNA DE L,,"S,M,T,W,R,S",,,,2021-04-01 23:52:33,true,,,,21.05205068,-101.0078728,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,685004
,,,,,0610118993,,MA JOSEFINA DE LA CONCEPCION G,MESONES 62 37886 C10 SAN MIGUEL DE ALL,,"S,M,T,W,R,F",,,,2022-03-11 23:43:28,true,,,,20.91556828,-100.7438745,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,685005
,,,,,0620160460,,ERICK ISRAEL MEDINA GUISA,PROLONGACION VICENTE ARAIZA SN 37765 SAN MIGUEL DE ALLENDE,,"S,M,T,W,R,S",,,,2021-08-12 22:14:08,true,,,,20.88814449,-100.7562974,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682794
,,,,,0603500857,,ABARROTES LUPITA,BUENA VISTA 19 37750 SAN MIGUEL DE ALLENDE,,"S,T,R,S",,,,2020-09-19 19:44:42,true,,,,20.91144216,-100.7563365,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682806
,,,,,0620169274,,PIZZERIA LA VISTA,CALLE CIRCUITO ESPERANZA 23 37700 SAN MIGUEL DE ALLENDE,,"S,M,T,W,F,S",,,,2020-09-16 20:03:25,true,,,,20.96873444,-100.7694914,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682809
,,,,,0603701943,,GLORIA GARCIA,CALLE DOCTOR MORA DR- MORA 38200 COMONFORT,,"T,W,R,F,S",,,,2022-01-03 07:51:38,true,,,,20.731253,-100.720189,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682811
,,,,,0620099983,,MARIBEL GARCIA ESPINOSA,CALLE PRINCIPAL 10-A 37898 San Miguel de Allende,,"S,M,T,W,R,S",,,,2020-09-21 21:02:58,true,,,,20.83141307,-100.8577138,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682813
MANUAL,,,,,0620177543,,MARIA BERTHA,CALLE PRINCIPAL S§ 37800 DOLORES HIDALGO CUNA DE L,,"S,M,T,W,R,F",,,2023-12-30 16:42:02,2023-12-30 16:42:02,true,,,,20.91746557798696,-101.00845634937286,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,MX03884456,682815
,,,,,0603502721,,TACOS CALLE NUEVA,28 DE ABRIL 22 37750 SAN MIGUEL DE ALLENDE,,"S,T,R,S",,,,2020-09-19 19:44:42,true,,,,20.91041721,-100.750934,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682824
,,,,,0603501081,,BIRRIERIA TELLEZ,MERCADO IGNACIO RAMIREZ LOC 71 37700 SAN MIGUEL DE ALLENDE,,S,,,,2025-05-02 12:57:08,true,,,,20.91671634,-100.7413015,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682826
,,,,,0603501864,,OSCAR ABARROTES,MORELOS Num 8 37700 SAN MIGUEL DE ALLENDE,,"S,T,W,F,S",,,,2020-09-23 20:57:51,true,,,,21.02908233,-100.8060768,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682827
,,,,,0620172676,,OLGA LIDIA,CALLE NOGAL 20 37800 DOLORES HIDALGO CUNA DE L,,"S,M,T,W,F,S",,,,2020-09-23 20:57:45,true,,,,21.21874711,-100.8234119,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682829
,,,,,0620191514,,GILBERTO CRUZ,CALLE CAMINO A LA INDEPENDENCI 37800 DOLORES HIDALGO CUNA DE L,,"S,M,T,R,F,S",,,,2020-09-22 20:48:28,true,,,,21.15187937,-100.9874257,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682831
MANUAL,,,,,0610148675,,IRMA GODINEZ RAMIREZ,ING ROQUE RUBIO 2 37880 SN MIGUEL DE ALLENDE,,"S,T,W,F,S",,,2025-04-10 12:22:55,2025-04-16 23:05:04,true,,,,20.972339689376593,-100.84330201148988,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682833
MANUAL,,,,,0620129245,,QUANAX,HERNANDEZ MACIAS 48 37700 SAN MIGUEL DE ALLENDE,,"S,M,W,R,F,S",,,2020-11-26 17:03:25,2024-10-21 22:02:27,true,,,,20.91646909,-100.7452573,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682845
MANUAL,,,,,0620194083,,MAYELA,CALLE HERMANOS AGUILAR 7A 7 37800 DOLORES HIDALGO CUNA DE L,,"S,M,W,R,F,S",,,2020-11-02 18:33:56,2022-01-03 22:16:18,true,,,,21.1419999,-100.9317991,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682848
MANUAL,,,,,0620091606,,LUCINA LUNA,CALLE FEDERICO HERRERA 2 37700 SAN MIGUEL DE ALLENDE,,"S,M,W,F",,,2020-11-05 18:07:07,2025-01-27 21:45:31,true,,,,20.92237574,-100.711496,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682849
,,,,,0603504396,,MARIA JOSEFINA PEREZ VELAZQUEZ,CALLE JOSEFA 5 37880 San Miguel de Allende,,"S,M,T,W,F,S",,,,2020-09-23 20:57:51,true,,,,21.04355474,-100.8165926,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682850
,,,,,0620120546,,GABRIELA RODRIGUEZ JUAREZ,AV. COLONIAL 19 37886 SAN MIGUEL DE ALLENDE,,"S,M,W,F",,,,2022-02-16 22:52:47,true,,,,20.9090819,-100.7597985,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682852
MANUAL,,,,,0620196778,,LETICIA AGUADO,CALLE PALMAR 12 37880 SAN MIGUEL DE ALLENDE,,"S,M,T,W,F,S",,,,2022-12-07 21:33:36,true,,,,20.988317682852205,-100.68357646465302,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmresequence,682853
,,,,,0610153247,,JOSE ANGEL GUERRERO,MANUEL TABOADA 24 38200 COMONFORT,,"S,M,T,W,R,S",,,,2022-02-18 14:33:29,true,,,,20.75396,-100.646702,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682857
,,,,,0610165288,,MA LOURDES MENDOZA MELENDEZ,PROL SAN MARTIN 8 38220 NEUTLA,,"S,M,T,W,R,F",,,,2022-02-18 14:33:28,true,,,,20.686487,-100.766304,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682859
MANUAL,,,,,0620194213,,NORMA PATRICIA,CALLE SAN ISIDRO 40A 37800 DOLORES HIDALGO CUNA DE L,,"S,M,T,W,R,S",,,2021-12-17 12:50:57,2023-01-11 12:46:33,true,,,,21.127028819916347,-100.94262957572938,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmresequence,682861
,,,,,0620094532,,JAIME PEREZ GARCIA,AV. REAL 10 37848 DOLORES HIDALGO,,"S,M,T,W,R,F",,,,2021-12-30 22:51:14,true,,,,21.1335959,-101.0596477,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682864
MANUAL,,,,,0620053254,,WENCESLADA MAYA RAMIREZ,AV IGNACIO ALLENDE 2 37886 SN MIGUEL DE ALLENDE,,"S,T,W,R,F,S",,,2024-08-12 18:05:15,2024-08-12 18:05:15,true,,,,20.97286062895851,-100.84149956703186,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,MX03884456,682869
,,,,,0603503748,,SEMILLAS Y LEGUMBRES CAMPO FLO,INSURGENTES 196 0 37700 SAN MIGUEL DE ALLENDE,,"S,T,W,R,F,S",,,,2024-10-21 05:56:01,true,,,,20.9173605,-100.7478231,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682871
,,,,,0620048160,,VICTOR AVILES TORRES,"PR MORA 24, A 38200 COMONFORT",,"S,M,T,W,R,S",,,,2020-12-09 22:53:33,true,,,,20.784137,-100.648276,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682870
,,,,,0620146894,,SOFIA MARIANA,HERNANDEZ MACIAS 88 37700 SAN MIGUEL DE ALLENDE,,"S,M,T,W,F,S",,,,2020-11-26 01:36:00,true,,,,20.91316161,-100.7451099,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682873
,,,,,0610148668,,NANCY VELAZQUEZ SANCHEZ,CALLE MEZQUITE 6 37880 SAN MIGUEL DE ALLENDE,,"S,M,W,R,S",,,,2020-09-24 20:56:27,true,,,,21.00807919,-100.7822403,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682874
MANUAL,,,,,0620144842,,MARIA JUANA HIGUERA CHAVEZ,RANCHO LA SOLEDAD SN 37886 SAN MIGUEL DE ALLENDE,,"S,M,W,R,F,S",,,2024-06-07 13:22:18,2024-10-14 21:51:56,true,,,,20.91798169771153,-100.65835297107698,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,682877
MANUAL,,,,,0620120686,,FRUTAS CRISTINA,CALLE ALAMO 234 37738 SAN MIGUEL DE ALLENDE,,"S,T,W,R,S",,,2022-01-17 12:51:34,2023-01-11 12:46:53,true,,,,20.92528735716502,-100.76644599437715,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmresequence,683908
,,,,,0620111394,,JOSE CARMEN PALOMINO ROJA,E ZAPATA 5 99999 SAN MIGUEL DE ALLENDE,,"S,M,T,W,R,F",,,,2020-09-25 20:49:25,true,,,,20.72765701,-100.6066827,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683909
MANUAL,,,,,0620038913,,ARMANDO RAMIREZ VILLEGAS,SAN ISIDRO DEL REFUGIO S/N 37800 DOLORES HIDALGO,,"S,M,T,W,F,S",,,2022-04-14 16:11:31,2023-01-11 12:46:44,true,,,,21.207793805278524,-100.77007770538331,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmresequence,683910
,,,,,0620200095,,DEILDA BEATRIZ PALOMAREZ GARCI,CALLE LAS PRESITAS 5 37880 SAN MIGUEL DE ALLENDE,,"S,T,W,R,F,S",,,,2020-09-19 19:46:49,true,,,,20.96564084,-100.8522132,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683911
,,,,,0620068357,,AMALIA MARTINEZ GARCIA,JUAREZ 7 38202 COMONFORT,,"S,T,W,F,S",,,,2020-12-08 21:28:21,true,,,,20.790133,-100.803401,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683912
MANUAL,,,,,0603503049,,JAVIER GRANADOS OROCIO,MARIA DOLORES 8 37886 SAN MIGUEL DE ALLENDE,,"S,M,T,W,R,F",,,2024-08-10 15:05:50,2024-08-10 15:05:50,true,,,,20.889026139277547,-101.02775752544404,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,MX03884456,683918
,,,,,0603501944,,EL SAUZ,LA PALMA SN 37700 SAN MIGUEL DE ALLENDE,,"S,M,T,W,R,S",,,,2020-09-24 20:56:26,true,,,,21.02344023,-100.7794699,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683925
,,,,,0603502861,,ROSA ELENA GUZMAN RAYAS,SAN MARTIN 36 37750 SAN MIGUEL DE ALLENDE,,"S,T,R,S",,,,2021-05-08 22:27:30,true,,,,20.90823915,-100.753596,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683926
,,,,,0610120953,,YOLANDA VALDEZ RAMIREZ,INDEPENDENCIA 10 37880 SAN MIGUEL DE ALLENDE,,"S,M,W,R,F",,,,2020-09-18 20:33:33,true,,,,20.86985546,-100.7933903,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683927
,,,,,0620091922,,LA CHULA,UMARAN 10 37700 SAN MIGUEL DE ALLENDE,,"S,M,T,F,S",,,,2023-01-10 23:53:16,true,,,,20.91398731,-100.7446757,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmresequence,683929
MANUAL,,,,,0620127151,,IVETTE GUADALUPE BARBOSA,CALLE AV. PRINCIPAL LA LUZ 79 37747 SAN MIGUEL DE ALLENDE,,"S,T,W,R,F,S",,,2021-05-03 16:44:24,2021-12-02 20:18:53,true,,,,20.90217358,-100.7215611,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683930
,,,,,0620118250,,ERIKA ELIZABETH SORIA LAZO,PRIV SAN CARLOS 43 37800 DOLORES HIDALGO,,"S,M,W,R,S",,,,2022-01-03 22:16:19,true,,,,21.12520768,-100.9353222,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683931
,,,,,0620064510,,JOSE LUIS HERNANDEZ RODRIGUEZ,CALLE LOS RODRIGUEZ 16 37700 SAN MIGUEL DE ALLENDE,,"S,T,W,R,F,S",,,,2021-05-22 21:55:37,true,,,,20.94177075,-100.6743468,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683932
MANUAL,,,,,0610109846,,EL ESCONDIDO PLACE,APDO POSTAL LAS CODORNICES 20 37700 C10 SAN MIGUEL DE ALLE,,"S,M,T,W,F,S",,,2021-08-19 13:19:31,2021-12-02 20:18:58,true,,,,20.99312577,-100.7927853,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683934
,,,,,0610017217,,MA. ELENA GRANADOS GUERRA,ALTEÑA 31-B 38200 COMONFORT,,"S,M,T,W,R,S",,,,2022-02-18 14:33:29,true,,,,20.723976,-100.753108,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683935
,,,,,0610046105,,ANTONIA HERNANDEZ ROSALES,CALLE 4 DE FEBRERO 4 38213 COMONFORT,,"S,M,T,W,R,S",,,,2020-12-09 22:53:34,true,,,,20.774425,-100.67901,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683937
,,,,,0620018950,,DEPOSITO CARDONA,LIBRAMIENTO LOT 9 MZN 78 S/N 37734 SAN MIGUEL DE ALLENDE,,"S,T,W,R,S",,,,2020-09-17 20:28:31,true,,,,20.91685303,-100.7633529,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683942
,,,,,0610128432,,MISIÓN SAN MIGUEL DE ALLENDE,SALIDA A QUERETARO 1 37700 0B6 SAN MIGUEL DE ALL,,"S,T,W,R,F,S",,,,2020-12-14 23:33:28,true,,,,20.90620586,-100.7331689,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683950
MANUAL,,,,,0620201384,,MARIA ISAMAR MENDEZ,CALLE CAMINO VIEJO A LA ESTACI 37738 SAN MIGUEL DE ALLENDE,,"S,M,T,R,S",,,2020-09-18 19:32:02,2021-12-02 20:18:55,true,,,,20.91739543,-100.7678837,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683951
MANUAL,,,,,0620190069,,MODELORAMA ZIRANDARO,CARR A QRO KM 4.4 SN 37886 SAN MIGUEL DE ALLENDE,,"S,M,W,R,S",,,2022-05-24 14:29:50,2024-07-26 22:47:26,true,,,,20.899154705495004,-100.68284690380096,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683952
,,,,,0620036395,,MARINA SORIA RAMIREZ,CALLE DEL TREBOL 18 37770 SAN MIGUEL DE ALLENDE,,"S,M,W,R,F,S",,,,2020-09-21 21:02:58,true,,,,20.88064499,-100.783198,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683954
,,,,,0620179823,,LA TAQUERIA,CALLE JUAN DE DIOS PESA 4 37710 SAN MIGUEL DE ALLENDE,,"S,M,T,W,R,S",,,,2020-09-17 20:28:30,true,,,,20.91995964,-100.7453546,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683959
MANUAL,,,,,0620153069,,VERONI-K,CALLE PIRUL 5 37880 San Miguel de Allende,,"S,M,T,R,F,S",,,2025-02-26 08:47:49,2025-02-26 08:47:49,true,,,,20.9533441911479,-100.87187826633455,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,MX03884456,683961
,,,,,0620181363,,ABARROTES VENY.,CALLE LAZARO CARDENAS 11 37727 SAN MIGUEL DE ALLENDE,,"S,T,R,S",,,,2024-10-14 06:09:45,true,,,,20.9347771,-100.7361178,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683965
,,,,,0603602157,,MISCELANEA BACILISA,CALLE INSURGENTES 14 37840 DOLORES HIDALGO CUNA DE L,,"S,M,T,R,F",,,,2020-09-22 20:48:29,true,,,,21.12004502,-100.788822,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,683966
MANUAL,,,,,0603500480,,SANTIAGO HERNANDEZ RAMIREZ,PRINCIPAL 9 37886 SAN MIGUEL DE ALLENDE,,"S,M,T,R,F",,,2023-12-14 15:12:05,2025-02-18 23:30:46,true,,,,20.91242955926662,-100.93879401683809,Distribuidora San Miguel de Allende,MX,0.05,,,,,,,false,Default,,,gmtmproot,685008
